# {"t_start": 1702673770.5580146, "env_id": null} 
r,l,t
233100.0,758,22152.910485
228680.0,710,22178.666741
253870.0,836,22208.942558
317940.0,957,22244.221172
345770.0,1040,22281.576838
269055.0,954,22316.341585
325630.0,1008,22353.269662
265250.0,871,22384.78526
237025.0,796,22413.651577
221000.0,673,22438.158054
325695.0,830,22468.526398
258775.0,941,22502.834732
276720.0,999,22539.633519
250470.0,953,22574.148916
348360.0,1074,22612.602811
222850.0,693,22638.044466
236595.0,819,22668.937763
271080.0,874,22700.809985
216455.0,813,22730.698058
316650.0,951,22764.832288
370700.0,1417,22815.835097
267965.0,1015,22852.556669
234080.0,789,22881.320519
404900.0,1000,22917.703026
385895.0,997,22953.608318
334405.0,993,22990.165172
229175.0,772,23017.877469
237710.0,858,23049.234306
345265.0,969,23084.245636
258405.0,825,23114.286316
226675.0,805,23144.280992
317490.0,972,23179.573721
392450.0,1055,23218.372866
250110.0,831,23248.933769
230690.0,716,23274.97822
246335.0,860,23306.812166
230505.0,776,23335.089288
227345.0,746,23362.919251
236660.0,675,23387.124139
317095.0,889,23420.992346
237645.0,755,23449.233507
352390.0,1043,23487.32489
313875.0,918,23520.168324
337975.0,963,23555.381615
258465.0,1003,23591.796915
227995.0,953,23626.058264
235420.0,640,23649.481309
235210.0,756,23677.570755
386765.0,940,23711.378736
225960.0,687,23736.285333
234085.0,723,23762.749439
220095.0,899,23795.160471
345255.0,1039,23833.334977
243395.0,861,23864.242087
322005.0,935,23898.494228
279460.0,725,23924.834452
242085.0,789,23953.707872
282495.0,724,23980.029716
246870.0,866,24011.536808
250685.0,1029,24048.786421
374280.0,1023,24085.69077
233930.0,773,24113.72453
228475.0,739,24140.494984
225215.0,805,24169.904402
238230.0,749,24197.498045
235835.0,807,24226.823371
252955.0,883,24258.870068
377930.0,1056,24297.351178
232080.0,848,24328.64312
239795.0,760,24356.473668
270320.0,1016,24392.792307
232785.0,798,24421.90262
240130.0,771,24450.751856
240875.0,698,24475.997741
226400.0,683,24500.57918
262655.0,667,24524.811627
319560.0,919,24558.712748
225935.0,746,24585.112617
330210.0,889,24617.603397
248780.0,874,24649.584713
316720.0,977,24685.236523
335420.0,877,24716.670685
222700.0,836,24747.096667
229895.0,727,24773.701806
234670.0,750,24800.804544
234725.0,693,24825.949912
324080.0,1011,24862.74712
319820.0,977,24897.987098
246790.0,733,24925.431542
242515.0,740,24952.904647
240165.0,892,24985.165235
335095.0,1043,25023.377732
437530.0,1075,25062.878974
257100.0,742,25089.817851
240890.0,813,25119.409394
235115.0,777,25148.110887
227910.0,801,25177.124987
254555.0,739,25203.978493
223670.0,732,25230.491034
237910.0,799,25259.532964
329420.0,1077,25298.561069
354890.0,1123,25338.989956
214725.0,762,25366.70998
327495.0,976,25402.591055
247305.0,796,25431.484308
278675.0,974,25467.161588
232235.0,760,25494.564778
247405.0,951,25529.532465
255785.0,867,25560.93247
375310.0,1018,25597.517581
238140.0,771,25625.442201
238690.0,721,25651.842503
225210.0,682,25676.937869
389630.0,1042,25715.332081
232030.0,749,25742.639102
262000.0,1033,25779.829604
232595.0,697,25805.197114
231560.0,769,25832.921783
231155.0,742,25859.750173
281955.0,704,25885.132062
320465.0,898,25917.717333
324575.0,950,25952.52167
243815.0,877,25984.587192
403260.0,1005,26020.832429
321820.0,915,26054.279627
245890.0,595,26076.12883
230070.0,749,26103.234303
240985.0,868,26134.837435
284680.0,757,26162.17227
234395.0,697,26187.226739
235305.0,790,26215.930321
272180.0,871,26247.685373
328175.0,975,26283.335484
325940.0,952,26317.819445
244210.0,995,26353.619491
335200.0,1098,26393.542067
231360.0,796,26422.212641
232645.0,728,26449.02349
234910.0,720,26475.315067
336145.0,976,26510.958855
243615.0,754,26538.28822
230125.0,776,26566.400888
235090.0,666,26591.210415
237990.0,777,26619.617856
255880.0,853,26650.483504
240600.0,881,26682.348372
236360.0,811,26712.629169
233055.0,801,26741.735541
319745.0,874,26773.413489
235830.0,905,26806.079971
423465.0,1074,26844.089415
386150.0,1027,26881.434795
240720.0,644,26904.369596
267500.0,901,26936.889306
369075.0,947,26971.55346
275445.0,768,26999.385831
252485.0,942,27033.628291
251130.0,943,27067.865782
231155.0,635,27091.214234
324935.0,1048,27128.937341
233740.0,752,27156.293294
236525.0,870,27187.635667
228655.0,777,27215.791354
248050.0,806,27245.390334
342325.0,988,27282.264163
237685.0,661,27306.152796
227170.0,966,27341.47038
229765.0,763,27369.337717
229170.0,774,27397.206537
239795.0,653,27420.941978
236220.0,684,27445.902491
227805.0,762,27473.733376
253320.0,735,27500.011012
230200.0,729,27526.933922
245750.0,846,27557.86673
242315.0,737,27585.346015
242105.0,746,27612.29992
241295.0,866,27644.064911
244690.0,749,27670.781084
249975.0,915,27704.097363
316085.0,968,27739.409189
333875.0,1093,27779.235612
226070.0,772,27807.37031
231850.0,767,27835.410465
244295.0,736,27862.352034
327815.0,931,27896.611151
243715.0,870,27928.338649
329770.0,1034,27966.051784
223440.0,715,27991.916899
235830.0,647,28015.462498
317320.0,952,28050.447257
320870.0,872,28082.232309
329055.0,1111,28123.152731
240225.0,807,28152.436279
382080.0,1227,28196.523271
233185.0,735,28223.150394
253010.0,715,28249.017327
333380.0,1091,28288.530454
237070.0,867,28319.859181
323665.0,909,28352.8668
231205.0,677,28378.062017
389435.0,1202,28421.606771
327980.0,1075,28460.350313
246710.0,793,28489.641428
246620.0,872,28521.476898
250490.0,993,28557.888058
234795.0,830,28587.901608
222055.0,800,28617.088594
251815.0,807,28646.32107
345045.0,1001,28682.639495
247510.0,917,28716.081629
328460.0,896,28748.88287
259360.0,906,28781.862602
242040.0,756,28809.524162
332175.0,904,28842.881641
343500.0,1076,28881.98091
327695.0,971,28916.629025
216330.0,691,28941.861887
248110.0,840,28972.928553
230820.0,798,29001.647911
320765.0,1055,29038.975198
250375.0,842,29069.587355
423980.0,1241,29114.706681
341465.0,919,29148.011316
216760.0,720,29174.451784
230480.0,726,29200.689597
231250.0,738,29227.451544
264450.0,947,29261.810708
328305.0,968,29297.430268
369755.0,1021,29334.767996
337650.0,1020,29370.694881
251000.0,789,29399.183553
220925.0,758,29427.705767
234160.0,720,29457.690095
236385.0,855,29488.75336
258990.0,954,29523.178546
242610.0,918,29555.924199
247115.0,848,29586.823871
329085.0,1028,29624.77364
457155.0,1052,29663.41846
241305.0,736,29689.771627
326700.0,1101,29730.018872
254285.0,937,29763.680508
256400.0,786,29792.480042
233085.0,707,29818.149472
234370.0,705,29843.730141
242210.0,730,29870.71357
247775.0,889,29902.82361
332755.0,1090,29942.304723
243110.0,793,29970.857895
243020.0,874,30002.997677
333310.0,993,30039.154818
340355.0,1179,30080.965391
371310.0,934,30115.359375
319985.0,985,30151.250071
368615.0,866,30183.220897
229715.0,694,30208.346158
373480.0,979,30243.911844
237415.0,839,30274.373381
347565.0,1101,30314.880728
256890.0,1010,30351.186014
223050.0,724,30377.207548
219505.0,855,30408.178537
335060.0,995,30444.843903
228275.0,723,30471.198102
236925.0,881,30502.991992
238475.0,838,30533.393871
235235.0,798,30562.740875
243790.0,915,30595.996776
258745.0,718,30621.595794
322695.0,934,30655.716307
228135.0,742,30682.430781
324665.0,1091,30722.158674
282315.0,760,30750.436545
238555.0,798,30778.835034
339925.0,905,30812.114647
264855.0,941,30846.301661
254105.0,965,30881.634953
351155.0,1005,30917.941526
237265.0,857,30949.552133
251510.0,803,30978.479795
246950.0,867,31009.652948
244385.0,808,31038.93834
320690.0,927,31073.046135
338105.0,907,31106.143537
225055.0,738,31133.193482
241535.0,828,31163.276813
237700.0,895,31196.477456
239095.0,887,31228.645646
236615.0,838,31258.187255
240335.0,672,31282.374849
240330.0,774,31310.993362
248300.0,848,31342.03777
263180.0,808,31370.970837
221095.0,733,31397.75278
229820.0,716,31424.288929
231950.0,712,31449.755907
232595.0,792,31479.001124
221280.0,747,31506.786987
244085.0,958,31541.562354
332115.0,1030,31587.209742
245215.0,841,31637.049509
252245.0,861,31687.137056
248235.0,932,31742.5862
240575.0,897,31794.441712
245025.0,897,31846.874846
256995.0,960,31900.135193
340960.0,1104,31964.177803
235090.0,735,32006.621377
283500.0,927,32060.842773
327780.0,1046,32121.728937
244605.0,639,32157.234634
289680.0,929,32208.83113
332770.0,1041,32255.123378
231150.0,802,32284.034467
390335.0,1060,32323.391329
247310.0,894,32356.082759
325840.0,863,32388.208264
235955.0,776,32416.13551
326765.0,938,32450.17063
227290.0,733,32476.276053
239125.0,774,32505.179009
250875.0,897,32537.764643
450775.0,1026,32574.812253
244075.0,882,32607.049317
239385.0,871,32639.076266
252980.0,982,32675.005595
233765.0,840,32705.732944
252230.0,795,32734.798483
242260.0,937,32768.745797
248900.0,769,32796.881472
278250.0,837,32827.701597
228760.0,719,32853.860824
238270.0,837,32883.305409
233670.0,679,32907.892076
316960.0,909,32941.324885
227205.0,950,32976.190922
328845.0,996,33012.262021
346440.0,1056,33050.843218
337835.0,1109,33090.976899
228810.0,726,33117.33011
229225.0,775,33146.011197
228430.0,806,33175.048088
231385.0,807,33204.440166
234830.0,714,33230.513505
325435.0,1065,33269.11762
349055.0,1006,33305.532017
334155.0,889,33337.745139
378965.0,1036,33375.527112
334015.0,882,33407.67347
230685.0,769,33435.594091
238385.0,987,33471.676244
270090.0,810,33501.173661
378245.0,1077,33540.06344
322340.0,895,33573.219879
426110.0,1232,33618.05884
246665.0,960,33652.749902
218635.0,871,33684.410715
231590.0,743,33711.876327
242130.0,688,33737.027529
233745.0,866,33767.272546
214450.0,759,33794.829476
239445.0,811,33824.379171
237425.0,662,33848.338019
365965.0,1083,33888.145093
236780.0,784,33916.834321
276600.0,775,33945.488341
230820.0,721,33971.355933
403600.0,1166,34014.018853
233880.0,759,34041.524217
244800.0,828,34071.083797
234435.0,786,34099.63291
328800.0,1104,34139.862064
391605.0,1052,34177.796822
238995.0,1052,34215.755505
232605.0,886,34247.807096
360070.0,1002,34284.324937
330195.0,949,34317.785657
314520.0,967,34352.74735
247460.0,992,34388.665199
228295.0,916,34421.133589
382425.0,1050,34459.949842
250735.0,842,34490.48241
253500.0,766,34518.856724
356410.0,1154,34561.065517
236375.0,738,34588.222401
409455.0,1062,34626.569147
293295.0,808,34654.934273
349345.0,1150,34697.108801
224825.0,690,34722.681969
236430.0,808,34751.628796
229555.0,710,34777.69768
397880.0,1069,34816.943682
231515.0,802,34845.684552
235165.0,795,34875.012643
242890.0,814,34905.071791
241280.0,812,34934.369857
316205.0,871,34965.049777
247885.0,870,34996.600147
323165.0,926,35030.597094
234395.0,798,35059.305176
317430.0,889,35091.406741
238185.0,866,35122.675676
239495.0,815,35152.318184
232645.0,728,35178.343808
258490.0,913,35211.942183
243885.0,660,35235.849812
230925.0,644,35259.404036
225645.0,771,35287.123949
255970.0,910,35320.364392
272185.0,759,35348.533162
226135.0,833,35378.672199
372395.0,964,35413.044929
334455.0,1049,35451.015324
252210.0,816,35480.685875
233335.0,808,35509.98498
248785.0,887,35541.703952
228120.0,743,35568.750851
235860.0,748,35595.904794
382335.0,1029,35633.442599
233790.0,856,35664.481667
320015.0,941,35698.633144
237260.0,795,35726.952127
234960.0,819,35756.70476
400635.0,1100,35797.084822
266620.0,930,35830.613846
223810.0,877,35861.880416
346250.0,971,35897.589143
242085.0,1014,35933.750223
245830.0,793,35962.727955
353865.0,1066,36000.727101
244205.0,910,36033.388796
327800.0,925,36066.983044
230945.0,672,36091.39967
217170.0,812,36121.009624
238585.0,762,36148.339623
255300.0,809,36177.957831
249555.0,887,36210.254971
235630.0,718,36235.485708
232880.0,675,36260.705692
328225.0,864,36291.923021
240695.0,724,36318.112687
327675.0,1037,36355.668559
253115.0,692,36381.04039
273135.0,717,36407.278886
242305.0,847,36438.122409
306840.0,906,36470.715984
392960.0,1017,36507.261563
242495.0,770,36535.342136
245780.0,750,36562.222712
241435.0,751,36589.260792
231595.0,726,36614.872429
328345.0,1052,36653.64566
233180.0,752,36680.431623
246230.0,1056,36718.837479
314185.0,876,36749.642243
369840.0,945,36784.78445
227230.0,888,36816.78862
243870.0,896,36849.387767
245375.0,670,36874.041307
